accident_id,district_code,accident_month,accident_hour,accident_weekday,accident_category_code,accident_type_code,involves_bicycle,involves_car,involves_pedestrian,involves_motorcycle,longitude,latitude
213974,11,7,22,4,3,5,f,t,f,f,13.4924535,52.5440832
213973,4,7,14,5,2,0,f,t,f,t,13.3289936,52.5225211
213972,1,8,0,4,3,0,t,f,f,f,13.34219295,52.50493283
213971,1,8,17,2,3,6,t,f,t,f,13.37726107,52.55385214
213970,6,7,12,6,3,0,f,t,f,t,13.34336773,52.42783595
213969,4,7,15,2,3,3,f,t,f,t,13.28879448,52.5092035
213968,2,8,8,2,3,5,f,t,f,f,13.42485067,52.50208765
213967,1,8,20,7,3,5,t,t,f,f,13.41646091,52.51098784
213966,10,7,11,2,3,5,f,t,f,f,13.59161992,52.54493232
213965,8,8,18,2,3,5,t,t,f,f,13.43117498,52.46774579
213964,4,8,15,6,3,5,t,t,f,f,13.31386565,52.5062885
213963,12,7,0,6,3,8,f,t,f,f,13.33549878,52.60267152
213962,2,7,20,6,3,5,t,t,f,f,13.44679646,52.50268697
213961,6,8,12,5,3,3,f,t,f,t,13.31268257,52.43043008
213960,4,7,17,4,2,1,f,t,f,t,13.25082481,52.52474754
213959,5,8,15,5,3,2,f,t,f,f,13.197053,52.54367436
213958,12,8,14,3,3,5,t,t,f,f,13.29164394,52.59574654
213957,1,7,6,4,3,5,f,t,f,f,13.41180163,52.52396699
213956,3,7,13,5,3,5,f,t,f,f,13.42924805,52.57195717
213955,2,8,20,3,3,5,t,t,f,f,13.39085553,52.504532
213954,1,8,20,2,3,3,f,t,f,f,13.41229157,52.52433926
213953,1,7,8,4,2,5,t,t,f,f,13.35564528,52.519722
213952,8,7,19,6,3,5,t,t,f,f,13.43468547,52.47870799
213951,5,7,18,2,2,5,f,t,f,f,13.14148464,52.53248877
213950,1,8,9,2,3,3,f,t,f,t,13.37769015,52.52899512
213949,12,8,15,7,3,0,f,t,f,t,13.25199,52.59990388
213948,12,8,19,2,3,8,f,t,f,f,13.35818044,52.62122847
213947,11,8,15,6,3,6,f,f,t,f,13.50883982,52.50087775
213946,12,7,9,6,3,2,f,t,f,f,13.29163995,52.59577248
213945,7,7,8,6,3,1,f,t,f,f,13.38968302,52.4207642
213944,11,8,5,4,3,0,f,f,f,t,13.50543058,52.53470133
213943,12,7,14,5,3,2,f,t,f,f,13.34341137,52.5888892
213942,9,7,16,7,3,5,t,t,f,f,13.58437785,52.45171019
213941,8,8,10,5,3,5,t,t,f,f,13.42401367,52.4772087
213940,4,8,17,3,3,0,f,t,f,t,13.31100513,52.54759702
213939,5,8,14,3,3,5,t,t,f,f,13.1887792,52.54682256
213938,3,8,16,7,3,1,f,t,f,f,13.39752027,52.56575904
213937,4,7,16,3,3,1,t,t,f,f,13.30627646,52.5217304
213936,5,8,6,3,3,5,f,t,f,f,13.17193939,52.55012737
213935,8,8,14,7,3,2,f,t,f,f,13.42812093,52.47345525
213934,6,7,15,6,3,1,t,t,f,f,13.29598819,52.42052695
213933,1,7,23,5,3,5,f,t,f,f,13.41182226,52.52396765
213932,1,8,21,5,3,6,f,t,t,f,13.40347026,52.52743985
213931,8,8,16,5,3,5,f,t,f,t,13.4584674,52.43348333
213930,1,8,18,4,3,3,t,f,f,f,13.38039411,52.51833741
213929,10,8,18,2,3,6,f,t,t,f,13.60994124,52.53435872
213928,9,7,16,4,3,6,t,f,t,f,13.57866378,52.45780079
213927,10,8,13,1,3,0,f,f,f,t,13.55968994,52.47936193
213926,9,7,7,6,3,5,f,t,f,f,13.5532749,52.43400046
213925,9,7,22,1,3,8,f,t,f,f,13.52882897,52.42636652
213924,7,8,15,6,3,1,t,t,f,f,13.35743397,52.48858702
213923,1,8,20,2,3,5,t,t,f,f,13.35710727,52.5235446
213922,9,8,15,7,3,5,t,t,f,f,13.58347422,52.45170351
213921,2,7,13,2,3,0,f,t,f,f,13.38976986,52.49263857
213920,4,8,16,4,3,5,t,t,f,f,13.28666463,52.518761
213919,1,7,13,4,3,5,t,t,f,f,13.41665912,52.51948597
213918,11,7,21,5,3,5,t,t,f,f,13.47862209,52.52868084
213917,3,8,15,4,2,6,f,t,t,f,13.48655638,52.61677441
213916,4,8,11,3,2,2,f,t,f,t,13.30172099,52.48827706
213915,4,7,12,4,3,5,f,t,f,f,13.3224854,52.50644579
213914,1,7,22,6,3,5,t,t,f,f,13.38020296,52.53286411
213913,1,8,14,4,3,3,t,f,f,f,13.34799169,52.5481557
213912,4,7,9,3,3,3,f,t,f,f,13.27782962,52.50680703
213911,3,8,7,2,3,2,t,t,f,f,13.45826896,52.53473511
213910,5,8,17,7,3,5,f,t,f,f,13.19849288,52.54285474
213909,8,7,17,3,3,5,f,t,f,f,13.4330902,52.45234202
213908,1,8,10,3,3,5,t,f,f,f,13.38523303,52.53126631
213907,9,8,19,1,3,2,f,t,f,f,13.51192725,52.47111401
213906,1,7,8,6,3,1,t,t,f,f,13.36097286,52.54528579
213905,7,7,15,6,3,5,t,t,f,f,13.40490001,52.44445534
213904,3,8,8,4,3,2,t,t,f,f,13.39830074,52.59238522
213903,6,7,8,5,3,5,t,t,f,f,13.28708317,52.43273553
213902,4,8,13,5,3,5,f,t,f,f,13.31583151,52.48184678
213901,10,8,12,5,3,5,t,t,f,f,13.54385545,52.55357476
213900,1,8,17,3,3,5,t,t,f,f,13.35696671,52.52381366
213899,2,8,12,1,3,1,f,t,f,f,13.45751525,52.52075518
213898,3,7,22,4,3,1,t,t,f,f,13.41069053,52.53949696
213897,4,8,19,2,3,0,f,t,f,t,13.32243588,52.5051162
213896,2,7,9,6,3,2,t,f,f,f,13.39477901,52.50069278
213895,2,7,19,6,3,0,f,f,f,f,13.43239316,52.51638008
213894,5,7,19,5,3,5,t,f,f,f,13.20445394,52.53023559
213893,10,8,18,6,3,1,t,t,f,f,13.56649619,52.48460303
213892,12,8,13,2,3,6,f,t,t,f,13.36210617,52.56871678
213891,11,8,16,6,3,0,t,t,f,f,13.47191028,52.53763717
213890,4,8,17,3,3,0,t,t,f,f,13.3195066,52.49208158
213889,2,7,6,5,3,5,t,t,f,f,13.45877336,52.51138754
213888,2,7,14,5,3,2,f,t,f,f,13.47554383,52.51200863
213887,5,8,5,4,3,2,f,t,f,f,13.16220147,52.52017485
213886,12,8,11,3,3,6,f,f,t,f,13.30866368,52.61790053
213885,4,8,19,1,3,0,t,f,f,f,13.32193461,52.48642173
213884,11,7,16,3,3,2,t,f,f,f,13.47799921,52.53613826
213883,4,8,11,3,3,5,t,t,f,f,13.273008,52.51318759
213882,4,8,10,1,3,5,f,t,f,t,13.30054244,52.48052198
213881,8,7,22,6,3,2,f,t,f,f,13.428976,52.47180428
213880,2,7,18,5,3,5,f,t,f,f,13.39595969,52.49842224
213879,2,8,18,6,3,1,t,t,f,f,13.45812886,52.5127106
213878,4,8,10,2,3,2,f,t,f,f,13.2851669,52.49418103
213877,8,8,13,6,3,5,f,t,f,t,13.49121357,52.4207309
213876,4,8,14,3,2,0,t,f,f,f,13.29572275,52.51933187
213875,4,8,19,2,3,5,f,t,f,f,13.30156389,52.49453833
213874,12,7,20,4,3,1,t,f,f,f,13.30575525,52.587094
213873,8,8,23,1,3,1,f,t,f,f,13.44270149,52.45660864
213872,10,7,12,4,2,9,f,t,f,f,13.55037846,52.54291039
213871,12,7,16,2,3,5,t,t,f,f,13.24415746,52.61500337
213870,3,8,13,6,2,5,t,t,f,f,13.42864826,52.59946464
213869,1,8,14,2,3,2,t,t,f,f,13.37061549,52.55908657
213868,1,8,13,7,3,1,t,t,f,f,13.35955218,52.54608928
213867,3,7,19,3,2,2,f,t,f,t,13.40648692,52.54101044
213866,1,8,13,4,3,3,f,t,f,t,13.41551819,52.51581431
213865,4,7,16,4,3,5,t,t,f,f,13.31511408,52.49089234
213864,4,7,11,5,3,0,f,t,f,f,13.29742241,52.49811363
213863,4,8,10,4,2,3,f,f,f,t,13.2617478,52.479476
213862,6,8,16,2,3,2,t,t,f,f,13.3585719,52.43421386
213861,4,7,19,5,3,5,f,t,f,f,13.28699463,52.54000714
213860,7,7,9,6,3,5,f,t,f,f,13.3488596,52.4590357
213859,6,8,7,4,3,1,f,t,f,t,13.31384857,52.43523305
213858,5,8,0,4,2,1,f,t,f,f,13.14345234,52.53449741
213857,1,8,6,2,3,5,t,f,f,f,13.39044218,52.50769435
213856,8,8,11,7,3,5,f,f,f,t,13.44522324,52.46388586
213855,8,7,12,3,3,2,f,t,f,f,13.43119506,52.48154771
213854,4,8,18,3,3,5,t,f,f,f,13.33281439,52.47981933
213853,1,8,13,1,3,2,f,t,f,f,13.40881573,52.51624994
213852,4,7,13,7,3,5,t,t,f,f,13.30384568,52.49941859
213851,6,7,11,7,3,0,f,t,f,f,13.33946588,52.42631861
213850,11,8,7,5,3,1,f,t,f,f,13.48543642,52.52883885
213849,1,7,16,5,3,1,f,t,f,f,13.34780949,52.54331654
213848,4,8,14,5,2,1,f,t,f,f,13.29218546,52.50506826
213847,8,8,12,5,3,2,t,t,f,f,13.49424423,52.41875443
213846,1,8,11,3,3,5,f,t,f,f,13.37197936,52.54013692
213845,8,8,13,1,3,5,t,t,f,f,13.47510543,52.46361964
213844,1,7,12,4,3,2,f,f,f,t,13.340016,52.53093109
213843,5,8,5,2,3,6,f,t,t,f,13.18869355,52.53718691
213842,5,7,18,2,3,5,t,f,f,f,13.15970913,52.55563965
213841,7,7,21,1,3,0,t,f,f,f,13.40027285,52.48379568
213840,9,8,7,6,3,2,t,t,f,f,13.50737572,52.4748873
213839,4,8,12,2,3,3,f,t,f,f,13.33316527,52.5057274
213838,10,8,10,5,3,0,f,t,f,f,13.56187494,52.50526762
213837,8,7,17,1,3,5,t,t,f,f,13.42113163,52.48032955
213836,1,8,18,4,3,2,f,t,f,f,13.37438395,52.55631445
213835,9,7,10,4,2,0,t,f,f,f,13.73056376,52.42743056
213834,4,7,16,5,3,3,t,f,f,f,13.26968374,52.51087515
213833,4,8,14,3,3,5,f,t,f,f,13.28678656,52.49581035
213832,12,7,12,3,3,5,f,t,f,t,13.29739661,52.57785935
213831,8,7,9,2,3,5,f,t,f,f,13.42077533,52.44086134
213830,2,8,19,6,3,5,t,f,f,f,13.46200628,52.51873623
213829,5,8,19,2,3,5,f,t,f,f,13.20313565,52.52310486
213828,8,8,18,6,2,0,t,f,f,f,13.44541477,52.47651805
213827,4,7,19,5,3,6,f,f,t,f,13.33070351,52.49832112
213826,8,7,15,6,2,1,t,t,f,f,13.43597928,52.45862822
213825,12,8,21,3,3,5,f,t,t,f,13.37703368,52.56074776
213824,9,8,15,4,3,6,t,f,t,f,13.71169339,52.43257297
213823,1,7,15,4,3,0,t,f,f,f,13.41836779,52.52600026
213822,9,7,10,7,3,2,f,t,f,f,13.56000854,52.46054129
213821,8,8,12,5,3,5,t,t,f,f,13.43481586,52.46205716
213820,2,8,13,4,2,5,t,t,f,f,13.38364689,52.493794
213819,10,8,22,2,2,4,f,t,f,f,13.56903551,52.47963822
213818,4,7,18,4,3,5,t,t,f,f,13.28149357,52.50842618
213817,7,7,19,1,3,2,f,t,f,t,13.37397616,52.49204325
213816,3,8,14,6,2,5,f,t,f,t,13.43238455,52.60481189
213815,9,8,17,2,3,2,f,t,f,f,13.56996103,52.44459263
213814,2,8,12,6,3,5,f,t,f,f,13.38153853,52.50504351
213813,10,7,6,3,3,4,t,t,f,f,13.58417487,52.54055705
213812,1,8,8,5,3,0,t,f,f,f,13.39276408,52.56411205
213811,4,7,17,5,3,2,f,t,f,f,13.30849256,52.52913198
213810,7,7,11,7,3,6,f,t,t,f,13.3624845,52.41226974
213809,8,8,1,4,3,1,f,t,f,f,13.41800929,52.4184532
213808,5,8,13,4,2,5,f,t,f,t,13.1545818,52.5330341
213807,1,7,19,5,2,0,t,f,f,f,13.34333819,52.52861931
213806,7,8,8,4,3,4,t,f,f,f,13.35497803,52.49037573
213805,11,8,9,4,3,5,t,t,f,f,13.49948684,52.5138422
213804,11,8,14,2,3,5,t,t,f,f,13.48650412,52.54098093
213803,7,8,11,7,3,3,f,t,f,t,13.39277204,52.48428353
213802,12,7,11,4,3,0,f,t,f,t,13.33590523,52.60708639
213801,3,8,17,3,3,5,f,f,f,t,13.42869187,52.57207053
213800,8,8,21,7,3,2,f,t,f,f,13.42930953,52.48131745
213799,8,7,15,6,3,5,f,t,f,f,13.452481,52.47056723
213798,6,7,4,7,3,0,f,t,f,t,13.35368994,52.44738862
213797,8,8,11,4,3,0,t,t,f,f,13.42126544,52.44275731
213796,3,7,17,6,3,0,f,f,f,t,13.44663133,52.56491158
213795,3,7,0,6,3,5,t,t,f,f,13.41472556,52.55356963
213794,3,8,10,5,3,1,t,t,f,f,13.4389366,52.60839104
213793,8,8,16,5,3,5,f,t,f,f,13.48921266,52.42074413
213792,4,8,15,3,3,5,f,t,f,f,13.32610912,52.538357
213791,8,8,23,1,2,5,f,t,f,f,13.4682128,52.42769437
213790,3,7,10,4,3,0,f,f,f,t,13.44416472,52.56850902
213789,2,8,14,1,3,5,t,t,f,f,13.42893903,52.51561402
213788,10,7,15,2,3,6,f,t,t,f,13.57025581,52.54198195
213787,9,7,12,2,3,0,t,t,f,f,13.5508255,52.43891661
213786,2,8,14,6,3,5,t,t,f,f,13.38245944,52.50448062
213785,4,8,12,2,3,0,f,f,f,t,13.33085038,52.48874567
213784,10,8,14,6,3,5,t,t,f,f,13.58645234,52.51883816
213783,2,7,14,1,3,2,f,t,f,f,13.47559397,52.51206158
213782,12,8,17,4,3,0,t,t,f,f,13.35289323,52.56792934
213781,7,7,12,4,3,5,t,t,f,f,13.3278483,52.47252163
213780,2,7,10,5,3,3,t,t,f,f,13.44061232,52.49956625
213779,2,8,10,3,3,5,t,t,f,f,13.47338524,52.49593344
213778,11,8,20,2,2,3,f,t,f,t,13.4948851,52.55975236
213777,8,7,12,3,3,5,f,t,f,f,13.43707284,52.46444516
213776,8,7,8,3,3,5,t,t,f,f,13.50151421,52.41369586
213775,1,8,8,2,3,1,t,t,f,f,13.38358407,52.51107888
213774,11,8,12,7,2,5,f,t,f,t,13.49242977,52.50109623
213773,2,8,14,2,3,5,t,f,f,f,13.38782671,52.50306012
213772,1,8,18,7,3,5,t,t,f,f,13.39434811,52.54741519
213771,1,7,15,6,3,5,f,t,f,t,13.38904838,52.52200058
213770,1,7,13,6,3,2,f,t,f,f,13.34630075,52.54009695
213769,2,8,9,5,3,5,f,t,f,f,13.39504095,52.49324294
213768,4,7,10,5,3,5,f,t,f,f,13.24000876,52.52576537
213767,1,8,23,5,3,0,t,f,f,f,13.41892493,52.52542682
213766,5,8,17,4,2,0,f,t,f,f,13.18649607,52.53425344
213765,3,8,14,3,3,5,t,t,f,f,13.41907613,52.53049413
213764,4,8,18,1,3,6,f,t,t,f,13.3133894,52.52404915
213763,2,7,18,4,3,3,f,t,f,t,13.38980857,52.49263104
213762,1,8,12,3,3,1,t,t,f,f,13.38116186,52.53209163
213761,7,8,21,7,3,6,f,t,t,f,13.3457043,52.4942471
213760,9,7,14,7,3,0,f,t,f,f,13.590296,52.43513974
213759,2,8,12,5,3,0,f,t,f,t,13.38724773,52.48996858
213758,4,7,16,6,3,5,t,t,f,f,13.29630048,52.4976128
213757,2,8,19,5,3,6,t,f,t,f,13.46775461,52.51510684
213756,1,8,20,4,2,0,f,f,f,t,13.405312,52.52219753
213755,11,8,17,4,3,5,f,t,f,f,13.49357754,52.54130154
213754,4,8,16,2,3,0,f,t,f,f,13.32936593,52.50537113
213753,3,7,10,4,3,2,t,t,f,f,13.45359851,52.59180476
213752,2,8,11,2,3,5,f,t,f,f,13.38252228,52.5045461
213751,4,8,13,2,3,5,f,t,f,f,13.29733433,52.52651781
213750,3,8,16,7,3,5,f,t,f,f,13.43384281,52.54958762
213749,11,7,15,3,3,3,f,t,f,f,13.48809465,52.53382988
213748,7,8,1,3,3,0,f,f,f,t,13.36019522,52.47531711
213747,11,8,12,1,2,6,t,f,t,f,13.50489309,52.57338549
213746,12,7,16,6,3,0,f,f,f,t,13.31207724,52.58506254
213745,4,7,19,1,3,6,f,t,t,f,13.29156247,52.49717256
213744,3,8,13,5,2,5,t,f,f,f,13.40613227,52.58168599
213743,2,7,11,5,3,5,t,t,f,f,13.44070112,52.5173234
213742,10,7,19,6,3,6,f,t,t,f,13.61963807,52.53990338
213741,6,8,19,5,3,3,f,t,f,t,13.31476,52.43058964
213740,8,8,15,5,2,5,f,t,f,t,13.45194184,52.43829664
213739,1,8,17,3,3,5,t,t,f,f,13.35226349,52.50529284
213738,2,8,14,7,3,5,f,t,f,t,13.45770376,52.51279907
213737,6,7,20,5,3,3,f,t,f,t,13.34859576,52.45368421
213736,3,8,20,1,3,0,t,t,f,f,13.41104537,52.55410633
213735,5,7,18,7,2,2,f,t,f,t,13.20775708,52.53870262
213734,8,8,11,5,2,5,f,t,f,f,13.45516295,52.45304788
213733,1,8,12,6,3,5,t,f,f,f,13.38333864,52.54858351
213732,5,8,12,2,3,2,f,t,f,f,13.19852011,52.53323469
213731,7,8,12,6,3,6,f,t,t,f,13.39258564,52.41268946
213730,7,7,15,1,3,5,t,t,f,f,13.34515132,52.48918161
213729,1,8,17,4,3,0,t,f,f,f,13.34853301,52.52197763
213728,1,7,13,4,3,0,f,t,f,f,13.34850504,52.53583145
213727,8,7,9,5,3,3,t,f,f,f,13.42666657,52.48744623
213726,10,8,14,4,3,5,f,t,f,f,13.56560394,52.57044474
213725,7,8,11,3,3,0,f,f,f,t,13.37767176,52.46566949
213724,9,7,11,2,3,5,f,t,f,t,13.56202984,52.43677678
213723,11,8,11,2,3,2,f,t,f,f,13.52717804,52.49200125
213722,4,8,13,7,2,0,t,f,f,f,13.33181344,52.5006393
213721,12,7,8,2,3,1,f,t,f,f,13.37076612,52.56063155
213720,1,8,19,3,3,3,f,t,f,f,13.38874903,52.55016874
213719,3,8,22,6,3,5,t,t,f,f,13.36843071,52.59733201
213718,2,7,17,5,2,2,f,t,f,t,13.47559397,52.51206158
213717,2,7,10,6,3,0,f,t,f,f,13.41299651,52.48828225
213716,1,8,10,5,3,0,t,f,f,f,13.37628666,52.52203511
213715,1,7,6,5,3,0,t,f,f,f,13.35596217,52.54322089
213714,6,8,12,5,3,6,f,t,t,f,13.30568687,52.44811345
213713,9,8,17,5,3,5,f,t,f,f,13.52375776,52.45968648
213712,1,8,18,3,3,0,t,f,f,f,13.38542571,52.55740316
213711,1,8,18,1,3,2,f,t,f,f,13.40352989,52.54038313
213710,8,7,12,4,3,5,f,t,f,t,13.4340177,52.44277026
213709,10,8,7,3,3,6,f,t,t,f,13.5735058,52.55221836
213708,1,8,3,1,3,0,f,f,f,f,13.37018884,52.55684547
213707,5,7,13,6,3,3,f,t,f,t,13.1978063,52.51929422
213706,6,8,14,5,3,0,f,t,f,f,13.29170595,52.46681537
213705,4,7,10,6,3,5,t,t,f,f,13.28108192,52.50767076
213704,4,8,7,6,3,5,t,t,f,f,13.28229885,52.48379139
213703,9,8,11,2,3,2,f,t,f,t,13.52683145,52.42810026
213702,2,8,16,6,2,5,t,t,f,f,13.45062546,52.52237738
213701,8,8,12,4,3,1,t,t,f,f,13.42780064,52.48905834
213700,6,8,9,2,3,2,f,t,f,f,13.2787062,52.430965
213699,1,7,15,4,3,0,t,f,f,f,13.35014599,52.52449955
213698,1,8,13,2,3,5,t,t,f,f,13.37589498,52.52855419
213697,8,7,21,6,2,6,f,t,t,f,13.43180003,52.46641441
213696,1,7,18,1,3,0,f,f,t,t,13.39685516,52.52396735
213695,2,8,7,6,3,5,t,t,f,f,13.3904752,52.49598026
213694,5,8,15,3,3,2,f,t,f,t,13.25962259,52.54673698
213693,3,8,22,6,3,9,f,t,f,f,13.41460059,52.55358284
213692,1,7,16,3,3,0,t,f,f,f,13.37714757,52.5281569
213691,9,8,7,4,3,1,t,t,f,f,13.57511226,52.44657238
213690,2,7,1,5,3,5,t,t,f,f,13.40298195,52.49412158
213689,9,7,17,5,3,5,t,t,f,f,13.57412491,52.39580075
213688,11,8,15,4,3,5,f,t,f,f,13.50599985,52.4971262
213687,1,8,16,2,3,5,t,t,f,f,13.38676497,52.55934089
213686,11,7,12,4,2,5,t,f,f,f,13.50861343,52.55956147
213685,1,7,8,6,3,2,f,t,f,f,13.38600472,52.53161421
213684,7,8,15,4,2,5,t,f,f,f,13.32646261,52.47644993
213683,12,7,10,3,3,3,f,t,f,f,13.33146654,52.56215169
213682,5,8,19,2,3,0,f,t,f,t,13.19895406,52.55403756
213681,7,8,16,7,2,5,f,f,f,t,13.3723195,52.44453234
213680,1,7,18,3,3,5,t,t,f,f,13.40535725,52.50827917
213679,1,6,14,4,3,0,f,t,f,f,13.40736737,52.52618612
213678,5,5,11,2,3,5,f,t,f,f,13.16538532,52.55117495
213677,4,6,14,2,3,2,f,t,f,t,13.31460081,52.51082784
213676,2,7,17,2,3,3,f,f,f,t,13.42832095,52.51894471
213675,3,7,19,6,3,5,t,t,f,f,13.45721725,52.56105319
213674,4,7,13,6,3,6,f,t,t,f,13.28992738,52.47349155
213673,2,6,9,5,3,0,f,f,f,t,13.39517129,52.49593983
213672,4,6,12,5,3,3,t,f,f,f,13.27935977,52.52384026
213671,10,6,12,2,3,5,t,t,f,f,13.61424964,52.53025589
213670,1,5,13,2,3,3,t,f,f,f,13.41404641,52.51572477
213669,2,6,19,6,3,5,t,f,f,f,13.43194689,52.5057655
213668,10,6,16,5,3,6,f,t,t,f,13.56752852,52.56980266
213667,1,7,6,6,3,5,t,t,f,f,13.32972665,52.52372366
213666,4,6,8,4,3,3,t,f,f,f,13.30815344,52.48396017
213665,6,5,17,6,3,6,f,t,t,f,13.28264948,52.44620467
213664,8,6,19,4,3,5,t,t,f,f,13.45406675,52.48249771
213663,12,7,0,2,3,1,t,t,f,f,13.33687276,52.5957473
213662,1,5,13,3,3,2,f,t,f,f,13.32938506,52.52385014
213661,1,6,12,3,3,1,f,t,f,f,13.34332239,52.53026554
213660,5,7,17,2,3,4,f,t,f,f,13.21919457,52.53717309
213659,5,7,14,3,3,2,f,t,f,f,13.20264048,52.54022241
213658,10,5,21,6,3,0,f,f,f,t,13.55046374,52.53352582
213657,4,6,11,4,3,0,f,f,f,f,13.31822847,52.50149437
213656,1,7,17,7,3,5,t,t,f,f,13.38042994,52.51813719
213655,11,6,13,3,3,5,f,t,f,f,13.47775431,52.53079973
213654,4,6,16,6,3,2,f,t,f,f,13.32615885,52.4787279
213653,4,6,9,3,3,5,f,t,f,f,13.27214918,52.50885571
213652,5,6,4,3,3,0,f,f,f,t,13.24810914,52.53511258
213651,5,6,18,7,3,2,f,t,f,f,13.20721165,52.53888049
213650,4,6,10,6,3,5,t,t,f,f,13.33108894,52.49515045
213649,4,7,15,6,2,0,f,f,f,t,13.30638565,52.50093745
213648,9,6,12,7,3,5,f,t,f,f,13.54125377,52.43535141
213647,10,5,15,3,1,6,f,f,t,f,13.60985766,52.53304456
213646,8,6,16,4,3,0,t,f,f,f,13.42761517,52.49040405
213645,3,7,15,3,3,5,f,t,f,t,13.42352503,52.55511712
213644,10,7,4,4,3,1,f,t,f,f,13.58634428,52.50174347
213643,9,6,14,5,3,2,f,t,f,t,13.52880472,52.4263676
213642,2,5,17,2,3,5,t,t,f,f,13.39646482,52.49146899
213641,1,6,10,5,3,3,t,t,f,f,13.39091128,52.52793191
213640,9,6,10,5,3,5,t,f,f,f,13.50878991,52.45226927
213639,1,6,16,3,3,1,t,t,f,f,13.39876195,52.52569773
213638,4,6,19,1,3,3,f,t,f,t,13.30485943,52.51805119
213637,12,6,7,4,2,5,t,t,f,f,13.2922957,52.59055003
213636,10,6,17,4,3,2,f,t,f,f,13.56006222,52.52950312
213635,3,6,15,2,3,6,f,t,t,f,13.4355541,52.55651181
213634,7,7,9,2,3,5,t,f,f,f,13.36313682,52.47618131
213633,4,6,23,7,3,5,f,t,f,f,13.32535225,52.50260861
213632,1,6,23,4,2,5,f,t,f,f,13.38413583,52.55604281
213631,4,7,6,5,2,5,f,t,f,f,13.29674188,52.54812406
213630,1,6,13,6,3,6,f,f,t,t,13.41789463,52.51465943
213629,4,6,14,2,3,2,f,t,f,f,13.29127181,52.49712746
213628,5,5,15,2,3,1,f,t,f,f,13.18902864,52.54665592
213627,7,6,15,6,2,5,t,t,f,f,13.41375924,52.45957812
213626,6,6,8,6,2,5,t,t,f,f,13.23003583,52.43388857
213625,5,6,15,3,3,2,f,t,f,f,13.19949502,52.53480218
213624,2,6,19,6,2,4,f,t,f,f,13.42466177,52.49979274
213623,2,6,20,2,3,5,t,t,f,f,13.44227926,52.50089493
213622,1,5,0,5,2,6,f,f,t,f,13.38536419,52.53840541
213621,11,6,10,4,3,5,t,t,f,f,13.51116894,52.49804545
213620,1,7,20,7,3,0,t,t,f,f,13.41293619,52.52357219
213619,4,5,16,2,2,9,f,f,f,t,13.27710326,52.50192424
213618,2,6,20,3,3,4,t,t,f,f,13.43326964,52.49890092
213617,1,7,12,3,2,6,t,f,t,f,13.32979136,52.52567807
213616,2,7,16,6,3,0,f,f,f,t,13.39575911,52.48895271
213615,3,6,14,2,3,5,t,f,f,f,13.46044016,52.52326641
213614,1,6,19,5,3,0,f,f,f,t,13.41024148,52.5239921
213613,10,6,15,6,3,5,t,t,f,f,13.58565862,52.52364928
213612,7,6,23,5,3,0,t,t,f,f,13.36800934,52.48507305
213611,7,6,10,2,3,5,t,t,f,f,13.3907008,52.41994554
213610,4,6,15,3,3,2,f,t,f,t,13.27984163,52.47591382
213609,12,6,3,1,3,8,f,t,f,f,13.32207991,52.56047922
213608,1,6,6,7,3,8,f,t,f,f,13.42629676,52.5056962
213607,2,7,19,7,3,5,t,t,f,f,13.43130064,52.4932616
213606,7,6,7,4,3,1,t,t,f,f,13.39248045,52.46459425
213605,7,6,13,6,3,2,f,t,f,f,13.37197178,52.49245082
213604,1,6,11,4,3,2,t,t,f,f,13.38295815,52.53064412
213603,2,5,16,2,3,2,f,t,f,f,13.39820827,52.50698877
213602,8,6,7,4,3,5,f,t,f,t,13.42719343,52.47520192
213601,10,7,8,2,3,5,t,f,f,f,13.60113996,52.47923633
213600,6,7,16,4,3,1,t,t,f,f,13.29757682,52.44291674
213599,1,6,19,4,3,0,t,t,f,f,13.33220149,52.54141272
213598,8,5,17,7,3,0,f,t,f,t,13.43649307,52.48358862
213597,11,6,16,5,3,0,t,f,f,f,13.49699121,52.50069712
213596,9,6,7,4,3,3,f,t,f,f,13.48474651,52.46366027
213595,1,7,22,6,2,2,f,t,f,f,13.39400351,52.54095188
213594,6,6,11,3,3,5,t,t,f,f,13.24394729,52.44596591
213593,4,6,21,1,3,2,f,f,f,f,13.32581411,52.50937193
213592,3,6,6,3,2,1,t,t,f,f,13.42039875,52.53845776
213591,3,6,0,4,3,8,f,t,f,f,13.43939377,52.54776192
213590,1,6,17,2,3,5,t,t,f,f,13.39211076,52.508763
213589,5,6,13,1,3,2,f,t,f,f,13.23156849,52.52773251
213588,8,7,23,1,3,5,f,t,f,t,13.45453071,52.47441979
213587,2,6,17,7,3,5,f,t,f,f,13.42377729,52.49045936
213586,6,6,12,1,3,5,t,t,f,f,13.28060869,52.43607239
213585,7,5,13,4,3,6,f,t,t,f,13.37571048,52.45580459
213584,6,6,14,4,3,2,f,t,f,f,13.34682901,52.43542671
213583,3,7,18,3,3,1,t,t,f,f,13.44741567,52.54737289
213582,6,7,15,5,3,0,f,f,f,f,13.33549066,52.45145696
213581,2,6,8,5,3,5,t,t,f,f,13.37403685,52.50374279
213580,2,5,18,1,3,5,t,t,f,f,13.44755048,52.51320359
213579,11,6,18,5,3,2,f,t,f,f,13.47577179,52.53285904
213578,10,6,13,5,3,5,f,t,f,t,13.56274473,52.49923487
213577,1,6,10,3,3,2,f,t,f,t,13.40685742,52.51859623
