accident_id,district_code,accident_month,accident_hour,accident_weekday,accident_category_code,accident_type_code,involves_bicycle,involves_pedestrian,longitude,latitude
213889,2,7,6,5,3,5,t,f,13.45877336,52.51138754
213886,12,8,11,3,3,6,f,t,13.30866368,52.61790053
213885,4,8,19,1,3,0,t,f,13.32193461,52.48642173
213884,11,7,16,3,3,2,t,f,13.47799921,52.53613826
213883,4,8,11,3,3,5,t,f,13.273008,52.51318759
213879,2,8,18,6,3,1,t,f,13.45812886,52.5127106
213876,4,8,14,3,2,0,t,f,13.29572275,52.51933187
213874,12,7,20,4,3,1,t,f,13.30575525,52.587094
213871,12,7,16,2,3,5,t,f,13.24415746,52.61500337
213870,3,8,13,6,2,5,t,f,13.42864826,52.59946464
213869,1,8,14,2,3,2,t,f,13.37061549,52.55908657
213868,1,8,13,7,3,1,t,f,13.35955218,52.54608928
213865,4,7,16,4,3,5,t,f,13.31511408,52.49089234
213862,6,8,16,2,3,2,t,f,13.3585719,52.43421386
213857,1,8,6,2,3,5,t,f,13.39044218,52.50769435
213854,4,8,18,3,3,5,t,f,13.33281439,52.47981933
213852,4,7,13,7,3,5,t,f,13.30384568,52.49941859
213847,8,8,12,5,3,2,t,f,13.49424423,52.41875443
213845,8,8,13,1,3,5,t,f,13.47510543,52.46361964
213843,5,8,5,2,3,6,f,t,13.18869355,52.53718691
213842,5,7,18,2,3,5,t,f,13.15970913,52.55563965
213841,7,7,21,1,3,0,t,f,13.40027285,52.48379568
213840,9,8,7,6,3,2,t,f,13.50737572,52.4748873
213837,8,7,17,1,3,5,t,f,13.42113163,52.48032955
213835,9,7,10,4,2,0,t,f,13.73056376,52.42743056
213834,4,7,16,5,3,3,t,f,13.26968374,52.51087515
213830,2,8,19,6,3,5,t,f,13.46200628,52.51873623
213828,8,8,18,6,2,0,t,f,13.44541477,52.47651805
213827,4,7,19,5,3,6,f,t,13.33070351,52.49832112
213826,8,7,15,6,2,1,t,f,13.43597928,52.45862822
213825,12,8,21,3,3,5,f,t,13.37703368,52.56074776
213824,9,8,15,4,3,6,t,t,13.71169339,52.43257297
213823,1,7,15,4,3,0,t,f,13.41836779,52.52600026
213821,8,8,12,5,3,5,t,f,13.43481586,52.46205716
213820,2,8,13,4,2,5,t,f,13.38364689,52.493794
213818,4,7,18,4,3,5,t,f,13.28149357,52.50842618
213813,10,7,6,3,3,4,t,f,13.58417487,52.54055705
213812,1,8,8,5,3,0,t,f,13.39276408,52.56411205
213810,7,7,11,7,3,6,f,t,13.3624845,52.41226974
213807,1,7,19,5,2,0,t,f,13.34333819,52.52861931
213806,7,8,8,4,3,4,t,f,13.35497803,52.49037573
213805,11,8,9,4,3,5,t,f,13.49948684,52.5138422
213804,11,8,14,2,3,5,t,f,13.48650412,52.54098093
213797,8,8,11,4,3,0,t,f,13.42126544,52.44275731
213795,3,7,0,6,3,5,t,f,13.41472556,52.55356963
213794,3,8,10,5,3,1,t,f,13.4389366,52.60839104
213789,2,8,14,1,3,5,t,f,13.42893903,52.51561402
213788,10,7,15,2,3,6,f,t,13.57025581,52.54198195
213787,9,7,12,2,3,0,t,f,13.5508255,52.43891661
213786,2,8,14,6,3,5,t,f,13.38245944,52.50448062
213784,10,8,14,6,3,5,t,f,13.58645234,52.51883816
213782,12,8,17,4,3,0,t,f,13.35289323,52.56792934
213781,7,7,12,4,3,5,t,f,13.3278483,52.47252163
213780,2,7,10,5,3,3,t,f,13.44061232,52.49956625
213779,2,8,10,3,3,5,t,f,13.47338524,52.49593344
213776,8,7,8,3,3,5,t,f,13.50151421,52.41369586
213775,1,8,8,2,3,1,t,f,13.38358407,52.51107888
213773,2,8,14,2,3,5,t,f,13.38782671,52.50306012
213772,1,8,18,7,3,5,t,f,13.39434811,52.54741519
213767,1,8,23,5,3,0,t,f,13.41892493,52.52542682
213765,3,8,14,3,3,5,t,f,13.41907613,52.53049413
213764,4,8,18,1,3,6,f,t,13.3133894,52.52404915
213762,1,8,12,3,3,1,t,f,13.38116186,52.53209163
213761,7,8,21,7,3,6,f,t,13.3457043,52.4942471
213758,4,7,16,6,3,5,t,f,13.29630048,52.4976128
213757,2,8,19,5,3,6,t,t,13.46775461,52.51510684
213753,3,7,10,4,3,2,t,f,13.45359851,52.59180476
213747,11,8,12,1,2,6,t,t,13.50489309,52.57338549
213745,4,7,19,1,3,6,f,t,13.29156247,52.49717256
213744,3,8,13,5,2,5,t,f,13.40613227,52.58168599
213743,2,7,11,5,3,5,t,f,13.44070112,52.5173234
213742,10,7,19,6,3,6,f,t,13.61963807,52.53990338
213739,1,8,17,3,3,5,t,f,13.35226349,52.50529284
213736,3,8,20,1,3,0,t,f,13.41104537,52.55410633
213733,1,8,12,6,3,5,t,f,13.38333864,52.54858351
213731,7,8,12,6,3,6,f,t,13.39258564,52.41268946
213730,7,7,15,1,3,5,t,f,13.34515132,52.48918161
213729,1,8,17,4,3,0,t,f,13.34853301,52.52197763
213727,8,7,9,5,3,3,t,f,13.42666657,52.48744623
213722,4,8,13,7,2,0,t,f,13.33181344,52.5006393
213719,3,8,22,6,3,5,t,f,13.36843071,52.59733201
213716,1,8,10,5,3,0,t,f,13.37628666,52.52203511
213715,1,7,6,5,3,0,t,f,13.35596217,52.54322089
213714,6,8,12,5,3,6,f,t,13.30568687,52.44811345
213712,1,8,18,3,3,0,t,f,13.38542571,52.55740316
213709,10,8,7,3,3,6,f,t,13.5735058,52.55221836
213705,4,7,10,6,3,5,t,f,13.28108192,52.50767076
213704,4,8,7,6,3,5,t,f,13.28229885,52.48379139
213702,2,8,16,6,2,5,t,f,13.45062546,52.52237738
213701,8,8,12,4,3,1,t,f,13.42780064,52.48905834
213699,1,7,15,4,3,0,t,f,13.35014599,52.52449955
213698,1,8,13,2,3,5,t,f,13.37589498,52.52855419
213697,8,7,21,6,2,6,f,t,13.43180003,52.46641441
213696,1,7,18,1,3,0,f,t,13.39685516,52.52396735
213695,2,8,7,6,3,5,t,f,13.3904752,52.49598026
213692,1,7,16,3,3,0,t,f,13.37714757,52.5281569
213691,9,8,7,4,3,1,t,f,13.57511226,52.44657238
213690,2,7,1,5,3,5,t,f,13.40298195,52.49412158
213689,9,7,17,5,3,5,t,f,13.57412491,52.39580075
213687,1,8,16,2,3,5,t,f,13.38676497,52.55934089
213686,11,7,12,4,2,5,t,f,13.50861343,52.55956147
213684,7,8,15,4,2,5,t,f,13.32646261,52.47644993
213680,1,7,18,3,3,5,t,f,13.40535725,52.50827917
213675,3,7,19,6,3,5,t,f,13.45721725,52.56105319
213674,4,7,13,6,3,6,f,t,13.28992738,52.47349155
213672,4,6,12,5,3,3,t,f,13.27935977,52.52384026
213671,10,6,12,2,3,5,t,f,13.61424964,52.53025589
213670,1,5,13,2,3,3,t,f,13.41404641,52.51572477
213669,2,6,19,6,3,5,t,f,13.43194689,52.5057655
213668,10,6,16,5,3,6,f,t,13.56752852,52.56980266
213667,1,7,6,6,3,5,t,f,13.32972665,52.52372366
213666,4,6,8,4,3,3,t,f,13.30815344,52.48396017
213665,6,5,17,6,3,6,f,t,13.28264948,52.44620467
213664,8,6,19,4,3,5,t,f,13.45406675,52.48249771
213663,12,7,0,2,3,1,t,f,13.33687276,52.5957473
213656,1,7,17,7,3,5,t,f,13.38042994,52.51813719
213650,4,6,10,6,3,5,t,f,13.33108894,52.49515045
213647,10,5,15,3,1,6,f,t,13.60985766,52.53304456
213646,8,6,16,4,3,0,t,f,13.42761517,52.49040405
213642,2,5,17,2,3,5,t,f,13.39646482,52.49146899
213641,1,6,10,5,3,3,t,f,13.39091128,52.52793191
213640,9,6,10,5,3,5,t,f,13.50878991,52.45226927
213639,1,6,16,3,3,1,t,f,13.39876195,52.52569773
213637,12,6,7,4,2,5,t,f,13.2922957,52.59055003
213635,3,6,15,2,3,6,f,t,13.4355541,52.55651181
213634,7,7,9,2,3,5,t,f,13.36313682,52.47618131
213630,1,6,13,6,3,6,f,t,13.41789463,52.51465943
213627,7,6,15,6,2,5,t,f,13.41375924,52.45957812
213626,6,6,8,6,2,5,t,f,13.23003583,52.43388857
213623,2,6,20,2,3,5,t,f,13.44227926,52.50089493
213622,1,5,0,5,2,6,f,t,13.38536419,52.53840541
213621,11,6,10,4,3,5,t,f,13.51116894,52.49804545
213620,1,7,20,7,3,0,t,f,13.41293619,52.52357219
213618,2,6,20,3,3,4,t,f,13.43326964,52.49890092
213617,1,7,12,3,2,6,t,t,13.32979136,52.52567807
213615,3,6,14,2,3,5,t,f,13.46044016,52.52326641
213613,10,6,15,6,3,5,t,f,13.58565862,52.52364928
213612,7,6,23,5,3,0,t,f,13.36800934,52.48507305
213611,7,6,10,2,3,5,t,f,13.3907008,52.41994554
213607,2,7,19,7,3,5,t,f,13.43130064,52.4932616
213606,7,6,7,4,3,1,t,f,13.39248045,52.46459425
213604,1,6,11,4,3,2,t,f,13.38295815,52.53064412
213601,10,7,8,2,3,5,t,f,13.60113996,52.47923633
213600,6,7,16,4,3,1,t,f,13.29757682,52.44291674
213599,1,6,19,4,3,0,t,f,13.33220149,52.54141272
213597,11,6,16,5,3,0,t,f,13.49699121,52.50069712
213594,6,6,11,3,3,5,t,f,13.24394729,52.44596591
213592,3,6,6,3,2,1,t,f,13.42039875,52.53845776
213590,1,6,17,2,3,5,t,f,13.39211076,52.508763
213586,6,6,12,1,3,5,t,f,13.28060869,52.43607239
213585,7,5,13,4,3,6,f,t,13.37571048,52.45580459
213583,3,7,18,3,3,1,t,f,13.44741567,52.54737289
213581,2,6,8,5,3,5,t,f,13.37403685,52.50374279
213580,2,5,18,1,3,5,t,f,13.44755048,52.51320359
213575,7,6,20,2,3,5,t,f,13.3728328,52.4447236
213574,1,5,17,5,3,5,t,f,13.34434572,52.50433723
213573,9,6,16,4,2,5,t,f,13.54142501,52.43543216
213572,9,5,19,1,3,0,t,f,13.68622747,52.44239522
213570,2,7,21,2,2,2,t,f,13.41882199,52.50062446
213568,4,6,10,2,3,1,t,f,13.31931924,52.49805446
213567,3,6,15,6,3,6,f,t,13.45829809,52.56882063
213566,4,6,14,3,3,6,f,t,13.32011628,52.47882123
213565,7,6,8,3,2,5,t,f,13.35299053,52.49933037
213564,6,6,17,7,3,1,t,f,13.31834614,52.43383684
213563,12,6,13,1,3,5,t,f,13.22698606,52.62595268
213560,9,6,11,1,3,5,t,f,13.6588901,52.37365228
213559,7,5,19,4,3,6,f,t,13.34251682,52.50215625
213558,2,6,10,4,3,5,t,f,13.40538484,52.50513995
213557,1,7,14,3,3,5,t,f,13.32794118,52.54128576
213555,10,6,12,5,3,3,t,f,13.63990633,52.52738687
213552,9,6,17,4,3,5,t,f,13.5822876,52.43745201
213551,4,6,8,3,3,1,t,f,13.26525017,52.51374225
213550,1,6,18,7,3,2,t,f,13.41370882,52.52011266
213549,11,6,17,1,3,0,t,f,13.48589579,52.54864629
213547,1,6,17,4,2,5,t,f,13.33782375,52.52547538
213543,1,7,14,5,3,3,t,f,13.39013585,52.55525813
213538,7,6,17,2,3,1,t,f,13.32456428,52.4692576
213537,2,5,8,2,3,5,t,f,13.46302727,52.49951459
213536,1,6,16,6,3,6,f,t,13.36039301,52.54844813
213535,4,6,19,6,3,5,t,f,13.28766504,52.49606524
213534,1,6,18,3,3,5,t,f,13.40900881,52.52829707
213533,9,6,19,6,3,5,t,f,13.538636,52.43453173
213531,3,5,7,6,2,5,t,f,13.46682482,52.61498553
213530,11,6,15,4,3,5,t,f,13.50591869,52.50892787
213529,11,7,15,7,3,5,t,f,13.50567758,52.48451682
213527,12,6,9,3,3,1,t,f,13.29273805,52.59064
213522,7,6,18,5,3,5,t,f,13.37703862,52.47682876
213520,6,6,12,3,2,5,t,f,13.18051041,52.41897553
213519,1,6,23,7,3,6,f,t,13.40077449,52.52104215
213518,1,6,12,7,3,0,t,f,13.39452601,52.51928335
213517,2,7,11,7,3,6,f,t,13.45279326,52.52672189
213515,2,6,23,6,3,1,t,f,13.39298511,52.50686844
213513,1,6,14,4,3,1,t,f,13.38046017,52.55158132
213510,4,6,13,4,2,0,t,f,13.30693027,52.49876811
213509,11,5,13,7,3,5,t,f,13.51960553,52.48739454
213508,12,6,11,5,3,9,t,f,13.34450438,52.58927215
213507,9,6,15,4,3,5,t,f,13.65692603,52.41522238
213506,11,6,17,4,3,5,t,f,13.49855805,52.5383354
213505,12,6,13,7,3,5,t,f,13.31040389,52.56795655
213504,6,6,8,4,3,6,f,t,13.33891305,52.45486186
213503,1,6,16,3,3,5,t,f,13.37985141,52.54017943
213501,4,6,20,1,3,1,t,f,13.32801588,52.50671034
213499,10,6,17,1,3,5,t,f,13.57292606,52.56691648
213498,8,7,20,5,2,5,t,f,13.43755412,52.48121991
213497,3,7,21,4,3,6,t,t,13.43121258,52.55207586
213494,3,6,13,5,2,5,t,f,13.42058021,52.54869434
213493,1,5,18,1,3,5,t,f,13.37931132,52.50703435
213492,2,6,9,6,3,0,t,f,13.3769224,52.49154327
213490,9,6,18,3,3,6,f,t,13.50066346,52.43974635
213487,3,5,19,5,3,5,t,f,13.45360357,52.59177447
213486,3,6,17,4,3,3,t,f,13.40363553,52.54041164
213485,1,5,21,1,3,0,t,f,13.39853537,52.53255269
213482,2,6,17,5,3,3,t,f,13.39736962,52.4911294
213480,1,7,14,6,3,2,t,f,13.38536581,52.51664751
213477,5,5,13,2,3,5,t,f,13.18581116,52.53422854
213476,7,6,15,6,3,6,t,t,13.39678094,52.38014105
213475,9,6,13,6,2,0,t,f,13.61643664,52.44686905
213472,5,6,13,6,3,5,t,f,13.21355735,52.53858648
213471,2,6,12,2,3,1,t,f,13.46085422,52.51660855
213468,1,7,11,1,3,6,f,t,13.36825892,52.52403261
213467,7,5,15,3,3,5,t,f,13.34246907,52.48254788
213466,1,6,20,3,3,2,t,f,13.35016375,52.51372051
213464,3,7,7,3,3,5,t,f,13.48329949,52.6118894
213463,1,7,17,7,3,2,t,f,13.41000453,52.52400309
213462,1,6,15,3,2,5,t,f,13.39026412,52.50768405
213461,6,6,8,6,2,5,t,f,13.13179774,52.39168848
213460,6,6,11,4,2,0,t,f,13.34770231,52.45066413
213457,1,6,12,5,3,0,t,f,13.40303526,52.52754859
213455,2,6,17,2,3,1,t,f,13.43056676,52.51122329
213451,3,6,7,4,3,5,t,f,13.43147359,52.5344167
213450,10,5,7,6,3,5,t,f,13.57454373,52.51312005
213449,1,6,18,4,3,5,t,f,13.41667332,52.51947206
213446,4,6,12,3,3,1,t,f,13.31525824,52.47202416
213445,11,7,14,3,3,5,t,f,13.5128257,52.57032917
213443,12,6,16,2,3,5,t,f,13.29030402,52.63343475
213438,8,6,19,7,3,0,t,f,13.44628555,52.48636705
213437,2,7,10,7,3,5,t,f,13.43581197,52.51929385
213436,6,6,16,6,3,5,t,f,13.31056699,52.46702147
213434,11,5,14,4,3,5,t,f,13.51323192,52.53948708
213433,4,6,12,4,3,5,t,f,13.3110799,52.50649399
213431,1,7,11,4,2,6,f,t,13.39312992,52.56439834
213430,2,6,12,4,3,5,t,f,13.43063474,52.51110572
213429,11,5,15,7,3,1,t,f,13.49521456,52.54432712
213427,7,6,8,4,3,5,t,f,13.36119418,52.49442354
213425,9,6,15,7,3,5,t,f,13.50774,52.47487986
213423,10,6,14,4,2,6,f,t,13.588903,52.53775007
213422,3,6,13,2,3,5,t,f,13.42757047,52.56063715
213420,11,7,1,1,2,0,t,f,13.47810921,52.50653756
213417,2,7,17,5,3,3,t,f,13.3769905,52.48503105
213415,2,6,7,2,3,0,t,f,13.43658125,52.52347676
213413,8,6,12,6,3,1,t,f,13.42892616,52.48616205
213412,8,6,17,4,3,2,t,f,13.47007405,52.43496462
213411,3,6,9,3,3,6,f,t,13.49669624,52.63463496
213409,9,6,20,2,3,5,t,f,13.63684702,52.45072482
213407,1,6,17,4,3,0,t,f,13.40381896,52.52601889
213406,8,5,14,2,3,5,t,f,13.44010467,52.47373977
213405,1,6,15,2,3,0,t,t,13.39383211,52.5545088
213404,4,7,16,2,3,5,t,f,13.33277375,52.50639306
213402,8,7,20,6,3,1,t,f,13.43885295,52.48038713
213400,9,6,1,5,2,0,t,f,13.52723437,52.4377344
213399,6,6,13,2,2,0,t,f,13.30047192,52.4209194
213398,2,5,8,2,3,5,t,f,13.4754569,52.51191282
213397,3,6,13,6,3,6,f,t,13.42380328,52.55394929
213396,9,6,13,6,3,5,t,f,13.54496879,52.43676992
213395,4,7,7,6,3,5,t,f,13.28776287,52.48088847
213393,10,6,12,6,2,6,f,t,13.51933205,52.5287794
213392,6,5,19,6,3,0,t,t,13.35625139,52.42871435
213391,10,6,6,5,3,5,t,f,13.55805194,52.52969099
213389,2,5,7,3,3,5,t,f,13.43092164,52.51280238
213387,2,7,18,2,3,5,t,f,13.45071869,52.52712195
213385,5,5,6,6,3,6,f,t,13.19380612,52.53366821
213384,7,6,14,4,3,2,t,f,13.34490174,52.48208997
213383,4,7,13,7,2,0,t,f,13.3065051,52.52894163
213381,5,6,15,6,2,6,f,t,13.20557031,52.54155041
213380,10,6,13,3,3,6,f,t,13.57877297,52.56399546
213379,1,6,10,3,3,1,t,f,13.33471072,52.52463867
213377,2,6,16,6,3,2,t,f,13.39496757,52.49351379
213375,1,6,16,7,3,1,t,f,13.33136958,52.54137262
213373,12,6,20,3,3,5,t,f,13.32618424,52.59170733
213368,1,6,17,5,2,5,t,f,13.34950375,52.50847426
213364,12,6,15,3,3,1,t,f,13.35349291,52.56244805
213363,1,6,16,3,3,5,t,f,13.33033437,52.52717074
213359,9,6,10,2,1,5,t,f,13.69277359,52.4561311
213358,4,6,8,3,3,5,t,f,13.3246034,52.49875662
213357,6,6,18,1,3,6,f,t,13.25799978,52.4129801
213356,2,6,14,6,3,6,f,t,13.41595955,52.49512194
213354,1,6,16,7,3,5,t,f,13.42778861,52.50764593
213352,10,6,20,3,3,5,t,f,13.59146242,52.5230897
213350,1,7,8,4,3,5,t,f,13.36601702,52.55348304
213349,7,6,11,4,3,5,t,f,13.37025766,52.49279647
213348,3,5,16,7,3,3,t,f,13.41120968,52.53053652
213340,2,7,16,1,2,6,t,t,13.47288925,52.51222598
213339,11,6,17,1,3,0,t,f,13.52797371,52.55710226
213338,1,6,19,4,3,2,t,f,13.34144396,52.52553911
213337,12,7,18,4,3,1,t,f,13.23358423,52.56877999
213335,6,5,9,1,2,0,t,f,13.22676124,52.43958865
213332,1,6,17,3,3,5,t,f,13.41776262,52.50660173
213330,2,5,8,5,3,6,t,t,13.41039792,52.50319932
213329,4,6,16,4,3,0,t,f,13.27189328,52.51001573
213328,7,5,17,1,3,0,t,f,13.32146861,52.47158817
213326,1,7,15,2,3,5,t,f,13.35152147,52.5095628
213323,6,6,15,5,3,6,f,t,13.28429728,52.44649216
213322,7,6,8,5,3,6,f,t,13.38325324,52.45011454
213320,7,5,14,2,3,5,t,f,13.4116278,52.43902953
213318,4,6,14,6,3,5,t,f,13.33029357,52.49652432
213317,4,7,11,6,3,0,t,f,13.25543277,52.51470653
213316,10,6,16,4,3,5,t,f,13.59618543,52.53640607
213315,6,6,19,6,3,0,t,f,13.3441494,52.43125676
213314,2,5,17,6,3,5,t,f,13.44371963,52.52528387
213311,4,5,15,3,3,1,t,f,13.29839522,52.51349393
213310,7,6,10,3,2,6,f,t,13.39270536,52.39832161
213309,9,7,12,2,3,5,t,f,13.56937183,52.45282712
213307,6,5,10,7,3,5,t,f,13.14775091,52.41821767
213306,9,6,13,5,3,0,t,f,13.48014761,52.44408137
213304,2,7,22,7,3,6,f,t,13.44569065,52.50178679
213302,7,6,23,6,3,3,t,f,13.34525636,52.49172774
213301,6,6,7,3,3,3,t,f,13.26743409,52.40859371
213298,1,6,18,2,3,0,t,f,13.36802477,52.52616354
213294,9,6,17,4,3,5,t,f,13.51316648,52.44760107
213293,7,7,18,3,2,1,t,f,13.38521176,52.4560232
213292,9,7,17,4,3,5,t,f,13.50070065,52.43513224
213291,2,6,16,5,2,0,t,f,13.39144993,52.50677167
213290,9,6,12,2,3,5,t,f,13.58606978,52.46754207
213289,3,5,12,2,2,5,t,f,13.41059962,52.58214775
213286,6,6,8,3,3,6,f,t,13.18862346,52.42098258
213285,5,6,8,1,2,0,t,f,13.20794476,52.55927382
213283,4,6,18,4,3,5,t,f,13.2736134,52.49102201
213282,1,6,15,2,3,1,t,f,13.38738014,52.56007668
213279,9,7,11,5,3,5,t,f,13.58660359,52.44093804
213278,1,7,19,5,2,0,t,f,13.37275734,52.52749608
213276,8,6,14,2,3,6,f,t,13.43189977,52.46650536
213275,6,6,9,3,3,5,t,f,13.30959771,52.43141454
213273,3,6,17,6,2,6,f,t,13.42185218,52.57968283
213269,1,5,7,5,2,5,t,f,13.40433817,52.5331663
213268,11,6,17,4,3,0,t,f,13.47139509,52.52629002
213267,4,7,15,1,3,5,t,f,13.26457594,52.51477036
213266,5,5,11,2,3,9,t,f,13.21157741,52.52726775
213265,2,6,22,3,3,0,t,f,13.37169288,52.4850599
213263,3,7,8,5,3,5,t,f,13.43393865,52.60849005
213261,5,6,17,6,2,0,t,f,13.1783071,52.50954512
213259,11,6,13,2,3,0,t,f,13.50090352,52.48328248
213257,12,6,9,7,3,3,t,f,13.36328853,52.58077275
213252,9,6,12,5,3,5,t,f,13.58182493,52.44154443
213250,1,6,19,5,3,5,t,f,13.39031418,52.56287775
213248,4,6,19,2,3,6,f,t,13.30607428,52.50862843
213246,2,5,17,5,3,5,t,f,13.44893568,52.51135436
213245,1,6,16,4,3,5,t,f,13.39129925,52.53621812
213243,1,6,12,2,2,6,f,t,13.34338344,52.53195002
213242,10,7,17,2,3,5,t,f,13.56579111,52.52920433
213241,11,7,16,6,3,6,t,t,13.47765291,52.51463178
213238,6,6,18,2,3,0,t,f,13.26052867,52.42667164
213236,3,6,15,6,2,0,t,f,13.38955444,52.57424117
213234,1,7,22,6,3,6,f,t,13.37437943,52.54370155
213231,2,7,20,1,3,3,t,f,13.41848368,52.49930404
213227,9,7,11,3,3,5,t,f,13.62386619,52.454087
213226,1,6,7,4,3,0,t,f,13.37934109,52.5402552
213225,2,5,15,7,3,5,t,f,13.43288352,52.51782807
213222,4,7,23,7,3,2,f,t,13.29621777,52.49793955
213221,6,6,12,2,3,6,f,t,13.34232966,52.44688995
213218,5,6,5,4,3,5,t,f,13.24756604,52.52452349
213214,6,6,14,1,3,5,t,f,13.2448107,52.44039785
213213,7,5,9,3,3,6,t,t,13.34028582,52.48946942
213212,4,7,15,5,3,6,f,t,13.31705255,52.50302175
213208,4,6,7,5,3,5,t,f,13.30436304,52.48840912
213205,10,6,8,5,3,1,t,f,13.55533454,52.52306373
213204,7,6,16,3,3,5,t,f,13.40030224,52.43628626
213203,4,6,7,2,3,5,t,f,13.29968798,52.47332868
213201,4,6,20,4,2,5,t,f,13.32374494,52.4938158
213199,5,6,11,2,2,3,t,f,13.22055687,52.53094217
213195,2,7,14,6,3,5,t,f,13.45285332,52.51240857
213193,5,6,19,5,2,6,f,t,13.21154038,52.5755786
213192,9,6,21,2,3,5,t,f,13.48145724,52.46079634
213191,7,5,11,2,3,6,f,t,13.37951932,52.46581267
213190,3,6,12,6,3,5,t,f,13.37300851,52.58885993
213189,1,6,19,6,3,0,t,f,13.35500986,52.54408957
213188,9,6,16,4,3,2,t,f,13.5139075,52.46476232
213187,10,6,12,2,3,2,t,f,13.59181232,52.52921859
213186,1,5,7,6,3,1,t,f,13.3333528,52.54444365
213181,1,7,15,3,3,6,f,t,13.41086963,52.52212819
213180,2,7,11,7,3,6,t,t,13.41711247,52.48774119
213179,3,6,16,2,3,1,t,f,13.44458513,52.53922221
213178,6,6,7,6,3,5,t,f,13.21657722,52.43188765
213176,12,6,10,3,3,6,f,t,13.2872199,52.59005812
213175,6,6,13,7,3,2,t,f,13.23238925,52.43774852
213174,1,6,19,7,3,0,t,f,13.35680151,52.5392575
213173,3,7,13,6,3,1,t,f,13.41084381,52.53964563
213172,2,6,15,5,3,0,t,f,13.43194599,52.5151466
213171,1,6,20,6,3,5,t,f,13.35627997,52.54321089
213168,2,7,17,2,2,5,t,f,13.40185437,52.50610225
213167,10,7,6,4,2,0,t,f,13.53335591,52.52571119
213161,4,6,11,7,3,2,t,f,13.33216781,52.50600134
213160,4,6,16,3,3,5,t,f,13.31524397,52.51480011
213158,2,6,13,2,3,6,f,t,13.37324497,52.50350994
213157,12,6,17,1,3,5,t,f,13.31632361,52.61419074
213155,12,6,20,7,3,6,t,t,13.31766705,52.57079047
213154,4,7,14,5,3,5,t,f,13.2981257,52.51938711
213153,4,7,9,4,3,3,t,f,13.32359725,52.4914937
213152,2,7,20,5,3,1,t,f,13.43793327,52.5060652
213149,7,6,14,6,2,5,t,f,13.37987751,52.45595448
213147,7,6,12,4,3,5,t,f,13.34933147,52.48830236
213140,1,6,13,5,3,5,t,f,13.37358884,52.52075254
213139,7,6,9,4,3,5,t,f,13.39028065,52.39872624
213134,7,6,12,4,2,5,t,f,13.34488309,52.48898337
213133,1,6,17,2,2,5,t,f,13.34303901,52.52621082
213128,2,7,15,5,3,0,t,f,13.44449271,52.49974709
213127,4,7,21,4,3,1,t,f,13.25291912,52.51586169
213126,3,7,19,4,3,5,t,f,13.46196405,52.5588927
213125,3,6,22,2,2,0,t,f,13.41414798,52.54271038
213124,3,6,8,5,3,3,t,f,13.40823985,52.55148161
213122,7,6,14,5,3,1,t,f,13.34094969,52.48869811
213119,8,6,17,2,3,2,t,f,13.45553784,52.47401834
213118,1,6,17,2,3,2,t,f,13.34954409,52.52448571
213116,1,6,17,4,3,3,t,f,13.34756552,52.52059513
213114,9,6,17,3,3,6,t,t,13.58650459,52.45147729
213110,1,6,19,5,3,1,t,f,13.3442906,52.55103007
213109,9,6,21,5,3,5,t,f,13.53276384,52.41672944
213106,2,6,19,6,3,5,t,f,13.45617287,52.50986175
213105,1,6,15,6,3,1,t,f,13.39424572,52.54574272
213102,6,5,8,6,3,5,t,f,13.33759947,52.46017032
213100,3,7,13,1,3,5,t,f,13.41338974,52.54869286
213096,12,7,10,3,3,6,f,t,13.29571134,52.5970252
213095,1,7,16,7,2,2,t,f,13.39711341,52.54621093
213093,7,6,12,6,3,5,t,f,13.34376695,52.47115633
213090,10,6,14,7,3,6,f,t,13.59216749,52.54640161
213084,3,7,16,3,2,5,t,f,13.44263339,52.55112034
213082,3,6,17,4,3,5,t,f,13.46547446,52.5234104
213081,3,6,16,2,3,6,f,t,13.48974989,52.61727467
213080,8,5,13,6,3,6,f,t,13.42535477,52.49327742
213079,3,6,10,5,3,5,t,f,13.41019042,52.52987877
213078,8,6,17,4,2,0,t,f,13.41581278,52.48059624
213077,1,6,9,4,3,6,f,t,13.42195378,52.50504575
213076,1,6,17,7,3,1,t,f,13.33631844,52.52672281
213074,1,6,16,4,3,1,t,f,13.37554795,52.54329224
213073,11,6,17,2,3,6,t,t,13.49779572,52.54686237
213072,4,6,3,1,2,0,t,f,13.28311918,52.49760488
213070,8,6,13,7,3,3,t,f,13.45579152,52.47399688
213069,1,7,9,5,3,5,t,f,13.37697703,52.51077499
213067,3,6,13,5,3,5,t,f,13.47870447,52.60735544
213066,6,6,7,5,3,6,f,t,13.34247577,52.44699303
213065,11,5,19,1,3,1,t,f,13.49040122,52.49855279
213063,9,6,12,5,3,5,t,f,13.57763263,52.44405808
213061,3,6,8,2,3,1,t,f,13.43113532,52.54430124
213058,1,5,16,2,3,5,t,f,13.34708046,52.52022426
213056,2,7,20,2,2,6,f,t,13.45071356,52.50167943
213055,9,7,6,6,3,6,f,t,13.57545698,52.44445752
213052,4,6,17,5,3,6,f,t,13.32312275,52.51127188
213051,3,6,14,2,3,6,t,t,13.45834253,52.54999247
213047,3,7,19,6,3,5,t,f,13.42755351,52.5530249
213044,6,5,14,1,2,5,t,f,13.2938923,52.4455306
